time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2017-03-16 09:30:00-04:00,MLTrader,d608b729469946fe84d46b32249e0996,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2017-03-16 09:30:00-04:00,MLTrader,d608b729469946fe84d46b32249e0996,SPY,buy,market,fill,1,gtc,0.0,1,stock,237.75,127.0,0.0
2017-03-22 09:30:00-04:00,MLTrader,c3b44c6360d1420fb9972fc237f715e4,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2017-03-22 09:30:00-04:00,MLTrader,12b0bedb73eb4b82bbe9ad9343acfc0a,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2017-03-22 09:30:00-04:00,MLTrader,41548e02a824414ea4f23d0f4e330f61,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2017-03-22 09:30:00-04:00,MLTrader,8efe980b0d384d6cb4bf5a7058dadff4,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2017-03-22 09:30:00-04:00,MLTrader,4bd3c3c3279f48af87120a3b7dbaee97,SPY,sell,market,new,1,day,0.0,1,stock,,,
2017-03-22 09:30:00-04:00,MLTrader,6a86b3a8088240aaab2abe683103f09b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2017-03-22 09:30:00-04:00,MLTrader,4bd3c3c3279f48af87120a3b7dbaee97,SPY,sell,market,fill,1,day,0.0,1,stock,234.27999877929688,381.0,0.0
2017-03-22 09:30:00-04:00,MLTrader,6a86b3a8088240aaab2abe683103f09b,SPY,sell,market,fill,1,gtc,0.0,1,stock,234.27999877929688,64.0,0.0
2017-04-12 09:30:00-04:00,MLTrader,b13d2e2cdb1f4cd093df9f4a31f05d4b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2017-04-12 09:30:00-04:00,MLTrader,b13d2e2cdb1f4cd093df9f4a31f05d4b,SPY,sell,market,fill,1,gtc,0.0,1,stock,233.63999938964844,288.0,0.0
2017-04-13 09:30:00-04:00,MLTrader,91f355af49074c4da08af07158f8b044,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2017-04-13 09:30:00-04:00,MLTrader,91f355af49074c4da08af07158f8b044,SPY,sell,market,fill,1,gtc,0.0,1,stock,233.63999938964844,432.0,0.0
2017-04-19 09:30:00-04:00,MLTrader,46d2e778a2604d719c943c4b615c8455,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2017-04-19 09:30:00-04:00,MLTrader,46d2e778a2604d719c943c4b615c8455,SPY,sell,market,fill,1,gtc,0.0,1,stock,234.14999389648438,646.0,0.0
2017-04-20 09:30:00-04:00,MLTrader,db883ed63577456fb39c1b6c41045435,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2017-04-20 09:30:00-04:00,MLTrader,db883ed63577456fb39c1b6c41045435,SPY,sell,market,fill,1,gtc,0.0,1,stock,235.25,965.0,0.0
2017-04-21 09:30:00-04:00,MLTrader,4fe885e0ae9c4d5ca1124696b8b90e2b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2017-04-21 09:30:00-04:00,MLTrader,4fe885e0ae9c4d5ca1124696b8b90e2b,SPY,sell,market,fill,1,gtc,0.0,1,stock,235.25,1447.0,0.0
2017-05-25 09:30:00-04:00,MLTrader,dca50f9679c74c84be70139d5b99ae86,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,6c909596af7240a8bb05b53bf99157a6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,870cfa6c62cf47ddb06de487e049fc83,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,43481170cd0c46eeb9c8e5021979de1f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,898a65b6bfb74740b4f5cd76c4acf211,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,4cb33b62e80c4ab9a807298b41d0049e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,99f265296fa64ab1ba892de3cbf0b9b9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,cea5873f28ca46408bae055902b75e2c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,67621551e03e498cb67ede4f88b143f8,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,fc4e2484a50e44e0a05e02757c52b7bb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,8300f110536945948d87ab9131d4583f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,3420726b1db94490aed53fea08361cc3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,c23ea7c4e17b41ed833e0aa3b35618d0,SPY,buy,market,new,1,day,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,a8bc6e5681a34167b376f29f621ad32e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2017-05-25 09:30:00-04:00,MLTrader,c23ea7c4e17b41ed833e0aa3b35618d0,SPY,buy,market,fill,1,day,0.0,1,stock,241.5399932861328,3842.0,0.0
2017-05-25 09:30:00-04:00,MLTrader,a8bc6e5681a34167b376f29f621ad32e,SPY,buy,market,fill,1,gtc,0.0,1,stock,241.5399932861328,2114.0,0.0
2018-08-27 08:30:00-04:00,MLTrader,0bde1696ab774571a88cea39196f189e,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2018-08-27 08:30:00-04:00,MLTrader,cec8606f3fea4f159607e048d44da972,SPY,sell,limit,fill,1,day,0.0,1,stock,290.29998779296875,2114.0,0.0
2018-10-02 09:30:00-04:00,MLTrader,413f486e38d544b9bfc7572ae4dd7baf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-02 09:30:00-04:00,MLTrader,413f486e38d544b9bfc7572ae4dd7baf,SPY,buy,market,fill,1,gtc,0.0,1,stock,292.739990234375,340.0,0.0
2018-10-09 09:30:00-04:00,MLTrader,02bd396030ae4ed89062099658819e4d,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2018-10-09 09:30:00-04:00,MLTrader,06e23681b536444a974e47838a2f6fb8,SPY,sell,stop,fill,1,day,0.0,1,stock,278.1029907226562,340.0,0.0
2018-10-16 09:30:00-04:00,MLTrader,aa962bddb4f04a96b8dce72bffeb0a66,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-16 09:30:00-04:00,MLTrader,aa962bddb4f04a96b8dce72bffeb0a66,SPY,sell,market,fill,1,gtc,0.0,1,stock,280.44000244140625,346.0,0.0
2018-11-20 09:30:00-05:00,MLTrader,3f4c99d023db48f8886340c297fccd5b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-20 09:30:00-05:00,MLTrader,3f4c99d023db48f8886340c297fccd5b,SPY,sell,market,fill,1,gtc,0.0,1,stock,265.3599853515625,549.0,0.0
2018-11-28 09:30:00-05:00,MLTrader,9502b526d768406787a2eb47f6050702,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,MLTrader,9502b526d768406787a2eb47f6050702,SPY,sell,market,fill,1,gtc,0.0,1,stock,269.6000061035156,810.0,0.0
2018-12-03 08:30:00-05:00,MLTrader,9f850e31731044ad93c215984d1ad9bb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2018-12-03 08:30:00-05:00,MLTrader,a02df257aed54c17aa5112f9667d9f4c,SPY,buy,stop,fill,1,day,0.0,1,stock,280.2799987792969,549.0,0.0
2018-12-06 09:30:00-05:00,MLTrader,256003b0d4d9427eb40ec378b86d9da2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2018-12-06 09:30:00-05:00,MLTrader,e0aa196ed01547fcb2b259d5b406c917,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2018-12-06 09:30:00-05:00,MLTrader,9b59e04b1fbd42d8a70fac1e5505f15e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2018-12-06 09:30:00-05:00,MLTrader,6cc5b40072114a9595003a58bad7b20b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2018-12-06 09:30:00-05:00,MLTrader,b87f333e431e46389df058e3d9e7c7c8,SPY,buy,market,new,1,day,0.0,1,stock,,,
2018-12-06 09:30:00-05:00,MLTrader,50876f34b16e4eac96c90450aa0f9434,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-06 09:30:00-05:00,MLTrader,b87f333e431e46389df058e3d9e7c7c8,SPY,buy,market,fill,1,day,0.0,1,stock,265.9200134277344,1156.0,0.0
2018-12-06 09:30:00-05:00,MLTrader,50876f34b16e4eac96c90450aa0f9434,SPY,buy,market,fill,1,gtc,0.0,1,stock,265.9200134277344,943.0,0.0
2018-12-19 09:30:00-05:00,MLTrader,e81d3c8bcd38409ba121e370a3d783e9,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2018-12-19 09:30:00-05:00,MLTrader,15bc6259f1aa476aa1c2d57feeca52af,SPY,sell,stop,fill,1,day,0.0,1,stock,252.62401275634764,943.0,0.0
2019-01-17 09:30:00-05:00,MLTrader,26ff359ada6a49f1b08c9eb28c20dc7b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-17 09:30:00-05:00,MLTrader,26ff359ada6a49f1b08c9eb28c20dc7b,SPY,sell,market,fill,1,gtc,0.0,1,stock,260.010009765625,349.0,0.0
2019-02-05 09:30:00-05:00,MLTrader,9e24776cd40640b4b813caa597b790d4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2019-02-05 09:30:00-05:00,MLTrader,0a10cca1d7ca4bcf967d329ecd98b813,SPY,buy,stop,fill,1,day,0.0,1,stock,273.01051025390626,349.0,0.0
2019-04-10 09:30:00-04:00,MLTrader,fe9220a9dcfe450cae86bd7da452fc94,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2019-04-10 09:30:00-04:00,MLTrader,fe9220a9dcfe450cae86bd7da452fc94,SPY,sell,market,fill,1,gtc,0.0,1,stock,288.8299865722656,306.0,0.0
2019-05-02 09:30:00-04:00,MLTrader,bd2ba0af857b4ba3a3fe79831938e568,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2019-05-02 09:30:00-04:00,MLTrader,b5fce9718d764a0896cd73a4cec9acc8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2019-05-02 09:30:00-04:00,MLTrader,75378540429741b6b1587dfb9a5c090b,SPY,buy,market,new,1,day,0.0,1,stock,,,
2019-05-02 09:30:00-04:00,MLTrader,6bd1e46398de41e3af6c8de18542cf02,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2019-05-02 09:30:00-04:00,MLTrader,75378540429741b6b1587dfb9a5c090b,SPY,buy,market,fill,1,day,0.0,1,stock,292.82000732421875,306.0,0.0
2019-05-02 09:30:00-04:00,MLTrader,6bd1e46398de41e3af6c8de18542cf02,SPY,buy,market,fill,1,gtc,0.0,1,stock,292.82000732421875,453.0,0.0
2019-05-28 08:30:00-04:00,MLTrader,18267a1f1c8346409434d43aa948c7bf,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2019-05-28 08:30:00-04:00,MLTrader,9d9f0348a4cd429cb42b98645d2cd76d,SPY,sell,stop,fill,1,day,0.0,1,stock,278.1790069580078,453.0,0.0
2019-06-18 09:30:00-04:00,MLTrader,5349021017114983a80e84e557391447,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2019-06-18 09:30:00-04:00,MLTrader,5349021017114983a80e84e557391447,SPY,sell,market,fill,1,gtc,0.0,1,stock,292.54998779296875,289.0,0.0
2019-07-18 09:30:00-04:00,MLTrader,b1c419133fa34e818265e365ff3aea83,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2019-07-18 09:30:00-04:00,MLTrader,b1c419133fa34e818265e365ff3aea83,SPY,sell,market,fill,1,gtc,0.0,1,stock,300.0400085449219,423.0,0.0
2019-09-05 09:30:00-04:00,MLTrader,55fb38bb1c714480aa894d402af0db8c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2019-09-05 09:30:00-04:00,MLTrader,55fb38bb1c714480aa894d402af0db8c,SPY,sell,market,fill,1,gtc,0.0,1,stock,298.1700134277344,638.0,0.0
2019-09-19 09:30:00-04:00,MLTrader,035da41b9096438bb8d7e556ff10bd63,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2019-09-19 09:30:00-04:00,MLTrader,035da41b9096438bb8d7e556ff10bd63,SPY,sell,market,fill,1,gtc,0.0,1,stock,300.3599853515625,950.0,0.0
2019-11-04 08:30:00-05:00,MLTrader,a900aab04e23469ab1a1d0242f602326,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2019-11-04 08:30:00-05:00,MLTrader,bc3ffdd9e3c445aabd19b5a7a1097d5f,SPY,buy,stop,fill,1,day,0.0,1,stock,307.8500061035156,289.0,0.0
2019-11-25 08:30:00-05:00,MLTrader,c27ffd4427bd4ee2acb2b2042dd5e327,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2019-11-25 08:30:00-05:00,MLTrader,908d735d1d4b474da628b8f473c361f5,SPY,buy,stop,fill,1,day,0.0,1,stock,313.0785140991211,638.0,0.0
2019-11-27 09:30:00-05:00,MLTrader,ef662ce4051b4c16bc9b1c1ba95fdd85,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2019-11-27 09:30:00-05:00,MLTrader,a1d2c8cfe5ed4affa007e466e3f42034,SPY,buy,stop,fill,1,day,0.0,1,stock,315.042008972168,423.0,0.0
2019-11-27 09:30:00-05:00,MLTrader,f341fc299d604c43854f3538f01a6ee6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2019-11-27 09:30:00-05:00,MLTrader,51ea61b9be43404bbfaf74c88b5be49c,SPY,buy,stop,fill,1,day,0.0,1,stock,315.37798461914065,950.0,0.0
2020-02-03 09:30:00-05:00,MLTrader,341ddd4ed0d24504b20e57801145b3b8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-02-03 09:30:00-05:00,MLTrader,341ddd4ed0d24504b20e57801145b3b8,SPY,sell,market,fill,1,gtc,0.0,1,stock,323.3500061035156,208.0,0.0
2020-02-10 09:30:00-05:00,MLTrader,dde70be46bce444f87debb73418ad5b4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-02-10 09:30:00-05:00,MLTrader,dde70be46bce444f87debb73418ad5b4,SPY,sell,market,fill,1,gtc,0.0,1,stock,331.2300109863281,305.0,0.0
2020-02-13 09:30:00-05:00,MLTrader,facfa511a5bf47e2bd1e859df21f197d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-02-13 09:30:00-05:00,MLTrader,facfa511a5bf47e2bd1e859df21f197d,SPY,sell,market,fill,1,gtc,0.0,1,stock,335.8599853515625,451.0,0.0
2020-03-06 09:30:00-05:00,MLTrader,ecfa283e4ecc4e56a5ee3d7c60c50a39,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTrader,ecfa283e4ecc4e56a5ee3d7c60c50a39,SPY,sell,market,fill,1,gtc,0.0,1,stock,293.1499938964844,775.0,0.0
2020-03-09 09:30:00-04:00,MLTrader,d4d2135d189a4466b460b89e1a57cd9d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 09:30:00-04:00,MLTrader,d4d2135d189a4466b460b89e1a57cd9d,SPY,sell,market,fill,1,gtc,0.0,1,stock,284.6400146484375,1197.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,0c3981a3d1524881a6171e90c73681d7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,73e3451a2a65465681766862686bfefe,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,208.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,f5b8d91296a34cce894c56173826b680,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,e4e76cf65e2f42ffb1d9b2d215b11557,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,305.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,4cc0f71ba25c4478b62542caecbc6f3b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,3b494d6a5edb49e3b5f9be2306389e2a,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,451.0,0.0
2020-03-17 09:30:00-04:00,MLTrader,012507a685a647849c1e75a352b0c6dd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MLTrader,70e22bdcae284538ada13c27d24f8360,SPY,buy,limit,fill,1,day,0.0,1,stock,234.5199951171875,775.0,0.0
2020-04-13 09:30:00-04:00,MLTrader,4a82b76def274ee6ab693715bfef391d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MLTrader,4a82b76def274ee6ab693715bfef391d,SPY,sell,market,fill,1,gtc,0.0,1,stock,280.9800109863281,1057.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,dd4f4d717f394280bbcfd7a5c9ed7797,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,1b339fd7401a43d4891a92be7c0f5128,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,137d032dcf204c78b570561478bbfd39,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,a4ca40675c994345b5d04e2d6cb9140f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,ee42bb816d9b46ad8772d97eb539254b,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,2bb36fd8f0a9485a80b6768281f44211,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,ee42bb816d9b46ad8772d97eb539254b,SPY,buy,market,fill,1,day,0.0,1,stock,291.0199890136719,2254.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,2bb36fd8f0a9485a80b6768281f44211,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,1530.0,0.0
2020-05-13 09:30:00-04:00,MLTrader,c7197d323fc647a0a83276bc7c7a4371,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-05-13 09:30:00-04:00,MLTrader,f9725326efe24fcf9c05e170cf646ae7,SPY,sell,stop,fill,1,day,0.0,1,stock,276.46898956298827,1530.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,bd1871e3cfdd4a3897a6bf2dc364c370,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,bd1871e3cfdd4a3897a6bf2dc364c370,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,337.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,254cbad7cd4b467f998971ee780a4986,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,254cbad7cd4b467f998971ee780a4986,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,509.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,6345e3f218e5435297181bf435820343,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,b668a79c6c1344ecae551fcdab8f98a2,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,2af55bc95f074e71906d847385b02c8a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,44350ab5d97846b4896040c747f0ba1b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,25b6918e15704cf7bbdd00ddd6bbed18,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,bbaf7289edc7496aae778b7882cb1db9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,25b6918e15704cf7bbdd00ddd6bbed18,SPY,buy,market,fill,1,day,0.0,1,stock,306.1600036621094,846.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,bbaf7289edc7496aae778b7882cb1db9,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,781.0,0.0
2020-12-01 09:30:00-05:00,MLTrader,8886c2f6db3e40bebeb8daca17e09249,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-12-01 09:30:00-05:00,MLTrader,b9f37401ad53443baa3cbc5d99b3b799,SPY,sell,limit,fill,1,day,0.0,1,stock,367.3920043945312,781.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,fa8c5507b7554810a69ed2ac463eb6f9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,fa8c5507b7554810a69ed2ac463eb6f9,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,306.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,ad026d075c8d4c66a60d8373971eeb31,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,1a848e2cda5e422ca3d02caf7a9021cc,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,306.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,df312e88aa2d485181c4a4a2ce3fd751,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,df312e88aa2d485181c4a4a2ce3fd751,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,292.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,76b2f208cdae4232b2d1ee475518b28a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,76b2f208cdae4232b2d1ee475518b28a,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,452.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,199a0127569b441499e43386df137125,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,199a0127569b441499e43386df137125,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,669.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,f71df4b641824431a66e56eccc648d8d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
