time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-22 10:35:00-05:00,MLTrader,dd976e0460d94fdb9376592bcf79213f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 10:35:00-05:00,MLTrader,dd976e0460d94fdb9376592bcf79213f,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,20604.0,0.0
2023-12-22 10:40:00-05:00,MLTrader,c53c33bddbcd4566b77beab4cf66181d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 10:40:00-05:00,MLTrader,c53c33bddbcd4566b77beab4cf66181d,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,30906.0,0.0
2023-12-22 10:45:00-05:00,MLTrader,7761a82617304ae49a56e136f227e071,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 10:45:00-05:00,MLTrader,7761a82617304ae49a56e136f227e071,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,46359.0,0.0
2023-12-22 10:50:00-05:00,MLTrader,076de7edf12f499e924b5a93738103b0,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 10:50:00-05:00,MLTrader,076de7edf12f499e924b5a93738103b0,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,69538.0,0.0
2023-12-22 10:55:00-05:00,MLTrader,cb12f8b5849340539fcc41899be86142,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 10:55:00-05:00,MLTrader,cb12f8b5849340539fcc41899be86142,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,104307.0,0.0
2023-12-22 11:00:00-05:00,MLTrader,086bf8165eac40e3bfc72385759b0d4b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:00:00-05:00,MLTrader,086bf8165eac40e3bfc72385759b0d4b,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,156461.0,0.0
2023-12-22 11:05:00-05:00,MLTrader,3ae76a728b094402b879899913d82b17,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:05:00-05:00,MLTrader,3ae76a728b094402b879899913d82b17,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,234691.0,0.0
2023-12-22 11:10:00-05:00,MLTrader,cc8ba4c99418451e8d2156dee00bc809,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:10:00-05:00,MLTrader,cc8ba4c99418451e8d2156dee00bc809,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,352037.0,0.0
2023-12-22 11:15:00-05:00,MLTrader,7f482c7e1a8146bb81ce41d83328b9fc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:15:00-05:00,MLTrader,7f482c7e1a8146bb81ce41d83328b9fc,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,528055.0,0.0
2023-12-22 11:20:00-05:00,MLTrader,8e3559ccdd2b42c5bd036f3c4d1206a0,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:20:00-05:00,MLTrader,8e3559ccdd2b42c5bd036f3c4d1206a0,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,792083.0,0.0
2023-12-22 11:25:00-05:00,MLTrader,76c094f9efed49ac9abcd51c3f68b5e6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:25:00-05:00,MLTrader,76c094f9efed49ac9abcd51c3f68b5e6,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1188124.0,0.0
2023-12-22 11:30:00-05:00,MLTrader,82fbf279aa35451aacfbe7e6274206f9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:30:00-05:00,MLTrader,82fbf279aa35451aacfbe7e6274206f9,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1782186.0,0.0
2023-12-22 11:35:00-05:00,MLTrader,59cfc663211744e981a7e8167f9c4f49,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:35:00-05:00,MLTrader,59cfc663211744e981a7e8167f9c4f49,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,2673279.0,0.0
2023-12-22 11:40:00-05:00,MLTrader,3679d12236984d11a6be142d2ddbd4eb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:40:00-05:00,MLTrader,3679d12236984d11a6be142d2ddbd4eb,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,4009919.0,0.0
2023-12-22 11:45:00-05:00,MLTrader,89d9fab7b7aa4dfc8fe6a98a335370e9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:45:00-05:00,MLTrader,89d9fab7b7aa4dfc8fe6a98a335370e9,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,6014878.0,0.0
2023-12-22 11:50:00-05:00,MLTrader,9832406b6c14414781726c875de9a7a3,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:50:00-05:00,MLTrader,9832406b6c14414781726c875de9a7a3,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,9022317.0,0.0
2023-12-22 11:55:00-05:00,MLTrader,ccc0a4b7b69140b4a2d7365ffaefe0de,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 11:55:00-05:00,MLTrader,ccc0a4b7b69140b4a2d7365ffaefe0de,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,13533476.0,0.0
2023-12-22 12:00:00-05:00,MLTrader,c0e16fd9a60d4cdda47a7e3cd7389a6b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:00:00-05:00,MLTrader,c0e16fd9a60d4cdda47a7e3cd7389a6b,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,20300214.0,0.0
2023-12-22 12:05:00-05:00,MLTrader,48b7a54445b041ba80115495bcfbeeb1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:05:00-05:00,MLTrader,48b7a54445b041ba80115495bcfbeeb1,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,30450321.0,0.0
2023-12-22 12:10:00-05:00,MLTrader,5fe36ba5cdf34aa0a21b7c397353ab13,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:10:00-05:00,MLTrader,5fe36ba5cdf34aa0a21b7c397353ab13,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,45675481.0,0.0
2023-12-22 12:15:00-05:00,MLTrader,5fd2bee3d92245b09d71b32a51a0ec26,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:15:00-05:00,MLTrader,5fd2bee3d92245b09d71b32a51a0ec26,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,68513222.0,0.0
2023-12-22 12:20:00-05:00,MLTrader,64761d854045415b9ca03e177d63a215,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:20:00-05:00,MLTrader,64761d854045415b9ca03e177d63a215,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,102769833.0,0.0
2023-12-22 12:25:00-05:00,MLTrader,e1b45e84a4d342dbafe1f34fbc956cd7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:25:00-05:00,MLTrader,e1b45e84a4d342dbafe1f34fbc956cd7,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,154154749.0,0.0
2023-12-22 12:30:00-05:00,MLTrader,85c2137862cd458b94ea0ef7d530f8d2,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:30:00-05:00,MLTrader,85c2137862cd458b94ea0ef7d530f8d2,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,231232124.0,0.0
2023-12-22 12:35:00-05:00,MLTrader,b606c88f30eb4351a561339f93bf3004,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:35:00-05:00,MLTrader,b606c88f30eb4351a561339f93bf3004,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,346848186.0,0.0
2023-12-22 12:40:00-05:00,MLTrader,b059708faed345138e4ca05df25f2536,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:40:00-05:00,MLTrader,b059708faed345138e4ca05df25f2536,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,520272279.0,0.0
2023-12-22 12:45:00-05:00,MLTrader,f881ab07d13441b88d9ee1ce31177c84,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:45:00-05:00,MLTrader,f881ab07d13441b88d9ee1ce31177c84,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,780408418.0,0.0
2023-12-22 12:50:00-05:00,MLTrader,5da2db6376434c59a7b95ff4228d6a05,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:50:00-05:00,MLTrader,5da2db6376434c59a7b95ff4228d6a05,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1170612627.0,0.0
2023-12-22 12:55:00-05:00,MLTrader,39c6d72e8ab34062982473d9ab7df471,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 12:55:00-05:00,MLTrader,39c6d72e8ab34062982473d9ab7df471,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1755918941.0,0.0
2023-12-22 13:00:00-05:00,MLTrader,d57f8a70ab4d4b5d8a7a32a61443024e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:00:00-05:00,MLTrader,d57f8a70ab4d4b5d8a7a32a61443024e,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,2633878411.0,0.0
2023-12-22 13:05:00-05:00,MLTrader,8dec282821ca40e487b5a9173a44a22e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:05:00-05:00,MLTrader,8dec282821ca40e487b5a9173a44a22e,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,3950817617.0,0.0
2023-12-22 13:10:00-05:00,MLTrader,8d84d4784a3649569cecccdedfe735f1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:10:00-05:00,MLTrader,8d84d4784a3649569cecccdedfe735f1,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,5926226425.0,0.0
2023-12-22 13:15:00-05:00,MLTrader,c681c5447a0144c79bd220d0405e2829,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:15:00-05:00,MLTrader,c681c5447a0144c79bd220d0405e2829,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,8889339638.0,0.0
2023-12-22 13:20:00-05:00,MLTrader,6a4c724dde7c4777bf46b43c5d4e7aac,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:20:00-05:00,MLTrader,6a4c724dde7c4777bf46b43c5d4e7aac,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,13334009457.0,0.0
2023-12-22 13:25:00-05:00,MLTrader,6037ebf62b0343c9a7472b4bd4899fae,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:25:00-05:00,MLTrader,6037ebf62b0343c9a7472b4bd4899fae,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,20001014185.0,0.0
2023-12-22 13:30:00-05:00,MLTrader,5badca6db212440ea4dbe18146086a81,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:30:00-05:00,MLTrader,5badca6db212440ea4dbe18146086a81,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,30001521278.0,0.0
2023-12-22 13:35:00-05:00,MLTrader,cbf8130dd82f4a858aecd3ca60b8dc60,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:35:00-05:00,MLTrader,cbf8130dd82f4a858aecd3ca60b8dc60,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,45002281917.0,0.0
2023-12-22 13:40:00-05:00,MLTrader,5bc2b7419c384b71bb3f3f90d94694f6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:40:00-05:00,MLTrader,5bc2b7419c384b71bb3f3f90d94694f6,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,67503422875.0,0.0
2023-12-22 13:45:00-05:00,MLTrader,1b862a106d9b470f9a7ab6826f685224,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:45:00-05:00,MLTrader,1b862a106d9b470f9a7ab6826f685224,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,101255134313.0,0.0
2023-12-22 13:50:00-05:00,MLTrader,6d300bdd560b489d973074f6305969b8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:50:00-05:00,MLTrader,6d300bdd560b489d973074f6305969b8,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,151882701469.0,0.0
2023-12-22 13:55:00-05:00,MLTrader,098535136dfe403cb2984f8c259885ac,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 13:55:00-05:00,MLTrader,098535136dfe403cb2984f8c259885ac,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,227824052204.0,0.0
2023-12-22 14:00:00-05:00,MLTrader,33f079eb02dd4309b683b609ad19151e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:00:00-05:00,MLTrader,33f079eb02dd4309b683b609ad19151e,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,341736078306.0,0.0
2023-12-22 14:05:00-05:00,MLTrader,4419af7d701d4780b7e334f6d8a8191f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:05:00-05:00,MLTrader,4419af7d701d4780b7e334f6d8a8191f,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,512604117459.0,0.0
2023-12-22 14:10:00-05:00,MLTrader,9f309915cdb249138ae14784b209f4d8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:10:00-05:00,MLTrader,9f309915cdb249138ae14784b209f4d8,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,768906176188.0,0.0
2023-12-22 14:15:00-05:00,MLTrader,a987704813da412db7cd08320c18edd7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:15:00-05:00,MLTrader,a987704813da412db7cd08320c18edd7,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1153359264282.0,0.0
2023-12-22 14:20:00-05:00,MLTrader,d47c1dfba399422593337660699a6647,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:20:00-05:00,MLTrader,d47c1dfba399422593337660699a6647,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1730038896423.0,0.0
2023-12-22 14:25:00-05:00,MLTrader,2a9b44c491b34236ac4e252895ee583a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:25:00-05:00,MLTrader,2a9b44c491b34236ac4e252895ee583a,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,2595058344635.0,0.0
2023-12-22 14:30:00-05:00,MLTrader,bc67084397934d6db5c13ca809c1c7de,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:30:00-05:00,MLTrader,bc67084397934d6db5c13ca809c1c7de,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,3892587516952.0,0.0
2023-12-22 14:35:00-05:00,MLTrader,882105697c0449f397c3e78a1d06d3d3,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:35:00-05:00,MLTrader,882105697c0449f397c3e78a1d06d3d3,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,5838881275428.0,0.0
2023-12-22 14:40:00-05:00,MLTrader,5273489c49b74a54b24ebfd4cfab5d0d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:40:00-05:00,MLTrader,5273489c49b74a54b24ebfd4cfab5d0d,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,8758321913142.0,0.0
2023-12-22 14:45:00-05:00,MLTrader,ec2e10118ef44b219fbedb9443ea7e56,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:45:00-05:00,MLTrader,ec2e10118ef44b219fbedb9443ea7e56,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,13137482869713.0,0.0
2023-12-22 14:50:00-05:00,MLTrader,8fa11cec4c7c4d0588249f05bb77dd73,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:50:00-05:00,MLTrader,8fa11cec4c7c4d0588249f05bb77dd73,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,19706224304570.0,0.0
2023-12-22 14:55:00-05:00,MLTrader,485cc0bb466c42fb8cb5b038bc57fa56,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 14:55:00-05:00,MLTrader,485cc0bb466c42fb8cb5b038bc57fa56,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,29559336456855.0,0.0
2023-12-22 15:00:00-05:00,MLTrader,56a78b44e7a348368578496743573acd,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:00:00-05:00,MLTrader,56a78b44e7a348368578496743573acd,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,44339004685282.0,0.0
2023-12-22 15:05:00-05:00,MLTrader,fd1602537aee4c1daae7f65c9d9fabc6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:05:00-05:00,MLTrader,fd1602537aee4c1daae7f65c9d9fabc6,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,66508507027923.0,0.0
2023-12-22 15:10:00-05:00,MLTrader,9b32e7dd47b84c0b969e45827325210f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:10:00-05:00,MLTrader,9b32e7dd47b84c0b969e45827325210f,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,99762760541885.0,0.0
2023-12-22 15:15:00-05:00,MLTrader,30ae80d3f4374eb6817e338bdcbe12a5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:15:00-05:00,MLTrader,30ae80d3f4374eb6817e338bdcbe12a5,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,149644140812827.0,0.0
2023-12-22 15:20:00-05:00,MLTrader,1f18b4bcca174c36a6d4da3061aafb54,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:20:00-05:00,MLTrader,1f18b4bcca174c36a6d4da3061aafb54,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,224466211219241.0,0.0
2023-12-22 15:25:00-05:00,MLTrader,ee71ff8e94b44d469ff085cfb7682fbe,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:25:00-05:00,MLTrader,ee71ff8e94b44d469ff085cfb7682fbe,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,336699316828861.0,0.0
2023-12-22 15:30:00-05:00,MLTrader,d4fcdf4e801046a6ae6ebe9a30813774,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:30:00-05:00,MLTrader,d4fcdf4e801046a6ae6ebe9a30813774,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,505048975243292.0,0.0
2023-12-22 15:35:00-05:00,MLTrader,9fc44e7288e04826aac7479eda0115eb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:35:00-05:00,MLTrader,9fc44e7288e04826aac7479eda0115eb,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,757573462864938.0,0.0
2023-12-22 15:40:00-05:00,MLTrader,d38781c1c58047ac858357bd5374c5c9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:40:00-05:00,MLTrader,d38781c1c58047ac858357bd5374c5c9,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1136360194297406.0,0.0
2023-12-22 15:45:00-05:00,MLTrader,e63392d78ef24e53a27ee713f28a9926,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:45:00-05:00,MLTrader,e63392d78ef24e53a27ee713f28a9926,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,1704540291446110.0,0.0
2023-12-22 15:50:00-05:00,MLTrader,808584b7baab4e989055d86c86c74ba1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:50:00-05:00,MLTrader,808584b7baab4e989055d86c86c74ba1,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,2556810437169165.0,0.0
2023-12-22 15:55:00-05:00,MLTrader,ce65655a62d94b4fa0faa7c76b509683,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 15:55:00-05:00,MLTrader,ce65655a62d94b4fa0faa7c76b509683,SPY,sell,market,fill,1,gtc,0.0,1,stock,473.8599853515625,3835215655753747.0,0.0
