time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-04-29 09:30:00-04:00,MLTrader,c68b57f7c1f1486b898af13d5ed00418,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,7c3c468d814449b490ca569159473b5e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,ba8804fb9a8c49309f972de351d7e937,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,1e4a70a8e35046789c91916a7ca23623,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,6cc4168918f74ec698a1f29855561c26,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,883b839ccd9c464fb406c2273d4d7489,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,c3513db262bf4c8da2d73e5b099560c2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,d9d3d9253d1a4ade9e84c337b781fe08,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,333940623b5740afb47a3b1e8a795f31,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,a009d9f58527411fa59a63c88bbb42ba,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,dcfcb3c5af77441ea4cb73bc848301bf,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,d5cab1d978214cf9b0b1282aa206d59c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,6d8aba21248a488896b56c74396de229,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,45296e3973b749c1b780366bca66a1bb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,befb48d0b7634ddb89073a7f5bd79e39,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,c3e60741d3cd440fb07f5f6235ac74f0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,469580b3bfeb4cfa9d67d3b183ea8da8,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,37fdeb0fa8f24da0a8b4f4343cebf171,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,9123ebb22c634794a2e5b8a38dbff806,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,4f4549d34bc643f1872f4c533cb03802,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,9123ebb22c634794a2e5b8a38dbff806,SPY,buy,market,fill,1,day,0.0,1,stock,423.5899963378906,22032.0,0.0
2022-04-29 09:30:00-04:00,MLTrader,4f4549d34bc643f1872f4c533cb03802,SPY,buy,market,fill,1,gtc,0.0,1,stock,423.5899963378906,11169.0,0.0
2022-05-09 08:30:00-04:00,MLTrader,421b9cbef56f4dbcada3c714ebc2257b,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-05-09 08:30:00-04:00,MLTrader,79175f895f604030a3da81663c90c04e,SPY,sell,stop,fill,1,day,0.0,1,stock,402.41049652099605,11169.0,0.0
