time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2015-09-16 09:30:00-04:00,MLTrader,ab22001ce695498ca13574ff35db14ad,SPY,buy,stop,fill,1,day,0.0,1,stock,202.49,2953.0,0.0
2015-09-18 09:30:00-04:00,MLTrader,4f1bf537028243e585d25f898c072b9d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2015-09-18 09:30:00-04:00,MLTrader,4f1bf537028243e585d25f898c072b9d,SPY,sell,market,fill,1,gtc,0.0,1,stock,195.7100067138672,1819.0,0.0
2015-09-23 09:30:00-04:00,MLTrader,733394e05eda4f0183dece644e491d0b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2015-09-23 09:30:00-04:00,MLTrader,733394e05eda4f0183dece644e491d0b,SPY,sell,market,fill,1,gtc,0.0,1,stock,192.14999389648438,2779.0,0.0
2015-10-05 09:30:00-04:00,MLTrader,5256a439709b4191a0b4eb3662b34bf0,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2015-10-05 09:30:00-04:00,MLTrader,5256a439709b4191a0b4eb3662b34bf0,SPY,sell,market,fill,1,gtc,0.0,1,stock,198.30999755859375,4039.0,0.0
2015-10-08 09:30:00-04:00,MLTrader,d59315e0b5d94106b70fd0a55b7ccfa5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-08 09:30:00-04:00,MLTrader,209c799725b64a648c2029c83d8d495a,SPY,buy,stop,fill,1,day,0.0,1,stock,201.76,2779.0,0.0
2015-10-15 09:30:00-04:00,MLTrader,68947f5d54cd4be1951352d37ba84fdf,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,a082be475b4e4642b4282bedf375fd01,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,4673856176f34decbfb612b38ea70153,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,56170528656042a7b37b25ab4fcc42be,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,24aa5902e7c14d888b8cb00b7b48bb7c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,0b095bdc1e2f40899d941065d3594b16,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,c636a13f47d143f2b9b90596cf546bbf,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,bdb6ed67006245e4b105f74a837206b3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,02fc4cd5f1104e9a96665959528710a9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,0f5ce886b5794f72835953f79cf0ca00,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,10cc487e7df84d9693e9bcb7da33ff2b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,d6562ba9c8134f608bff5b37967a8187,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,6f70008dd4f24e69ac4b3e59369beec9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,151a4e933e6643248366204a4a8e0e44,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,f97fea14b5a04158b52829f112d6bf2e,SPY,buy,market,new,1,day,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,31f230496fbe4fcda5a700d4cd6d89be,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2015-10-15 09:30:00-04:00,MLTrader,f97fea14b5a04158b52829f112d6bf2e,SPY,buy,market,fill,1,day,0.0,1,stock,202.8300018310547,9183.0,0.0
2015-10-15 09:30:00-04:00,MLTrader,31f230496fbe4fcda5a700d4cd6d89be,SPY,buy,market,fill,1,gtc,0.0,1,stock,202.8300018310547,4541.0,0.0
2016-01-08 09:30:00-05:00,MLTrader,bfb7590d71d245198777faef8f0795db,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2016-01-08 09:30:00-05:00,MLTrader,b6b69fc15e25452491fffebb18a1d478,SPY,sell,stop,fill,1,day,0.0,1,stock,192.69,4541.0,0.0
